encode_id,clip_id,encode_width,encode_height,clip_width,clip_height,clip_duration,clip_size,clip_bitrate_total,video_profile,clip_frame_rate,crf,encode_bitrate_video,nr_of_images,nr_of_image_shifts,psnr,vmaf
4970,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,37,123184,4,4,NULL,NULL
4971,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,40,86442,4,4,NULL,NULL
4972,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,43,61005,4,4,NULL,NULL
4973,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,45,48671,4,4,NULL,NULL
4974,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,50,26788,4,4,NULL,NULL
4975,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,55,24027,4,4,NULL,NULL
4976,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,18,1218605,4,4,NULL,NULL
4977,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,20,923844,4,4,NULL,NULL
4978,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,22,707863,4,4,NULL,NULL
4979,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,23,620611,4,4,NULL,NULL
4980,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,25,479107,4,4,NULL,NULL
4981,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,27,372431,4,4,NULL,NULL
4982,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,29,290929,4,4,NULL,NULL
4983,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,31,227908,4,4,NULL,NULL
4984,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,33,178950,4,4,NULL,NULL
4985,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,35,140815,4,4,NULL,NULL
4986,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,37,111350,4,4,NULL,NULL
4987,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,40,77956,4,4,NULL,NULL
4988,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,43,54975,4,4,NULL,NULL
4989,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,45,43897,4,4,NULL,NULL
4990,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,50,24045,4,4,NULL,NULL
4991,46,640,480,1920,816,150,181106374,9649357,Main,24000/1001,55,21605,4,4,NULL,NULL
4992,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,18,822809,4,4,NULL,NULL
4993,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,20,630316,4,4,NULL,NULL
4994,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,22,485554,4,4,NULL,NULL
4995,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,23,426687,4,4,NULL,NULL
4996,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,25,330285,4,4,NULL,NULL
4997,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,27,257096,4,4,NULL,NULL
4998,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,29,200647,4,4,NULL,NULL
4999,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,31,156940,4,4,NULL,NULL
5000,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,33,123029,4,4,NULL,NULL
5001,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,35,96501,4,4,NULL,NULL
5002,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,37,75837,4,4,NULL,NULL
5003,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,40,53021,4,4,NULL,NULL
5004,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,43,37378,4,4,NULL,NULL
5005,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,45,29928,4,4,NULL,NULL
5006,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,50,16704,4,4,NULL,NULL
5007,46,512,384,1920,816,150,181106374,9649357,Main,24000/1001,55,15064,4,4,NULL,NULL
5008,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,18,500263,4,4,NULL,NULL
5009,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,20,386358,4,4,NULL,NULL
5010,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,22,298895,4,4,NULL,NULL
5011,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,23,263079,4,4,NULL,NULL
5012,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,25,204396,4,4,NULL,NULL
5013,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,27,158985,4,4,NULL,NULL
5014,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,29,124064,4,4,NULL,NULL
5015,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,31,96949,4,4,NULL,NULL
5016,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,33,75814,4,4,NULL,NULL
5017,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,35,59507,4,4,NULL,NULL
5018,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,37,46762,4,4,NULL,NULL
5019,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,40,32792,4,4,NULL,NULL
5020,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,43,23144,4,4,NULL,NULL
5021,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,45,18651,4,4,NULL,NULL
5022,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,50,10757,4,4,NULL,NULL
5023,46,384,288,1920,816,150,181106374,9649357,Main,24000/1001,55,9748,4,4,NULL,NULL
5024,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,18,364005,4,4,NULL,NULL
5025,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,20,282070,4,4,NULL,NULL
5026,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,22,218753,4,4,NULL,NULL
5027,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,23,192807,4,4,NULL,NULL
5028,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,25,149990,4,4,NULL,NULL
5029,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,27,116875,4,4,NULL,NULL
5030,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,29,91239,4,4,NULL,NULL
5031,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,31,71325,4,4,NULL,NULL
5032,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,33,55810,4,4,NULL,NULL
5033,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,35,43804,4,4,NULL,NULL
5034,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,37,34504,4,4,NULL,NULL
5035,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,40,24323,4,4,NULL,NULL
5036,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,43,17371,4,4,NULL,NULL
5037,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,45,14063,4,4,NULL,NULL
5038,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,50,8332,4,4,NULL,NULL
5039,46,320,240,1920,816,150,181106374,9649357,Main,24000/1001,55,7657,4,4,NULL,NULL
5040,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,18,8354090,2,2,NULL,NULL
5041,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,20,6411759,2,2,NULL,NULL
5042,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,23,4214677,2,2,NULL,NULL
5043,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,27,2377106,2,2,NULL,NULL
5044,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,29,1799285,2,2,NULL,NULL
5045,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,25,3165875,2,2,NULL,NULL
5046,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,33,1072014,2,2,NULL,NULL
5047,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,35,848949,2,2,NULL,NULL
5048,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,37,685366,2,2,NULL,NULL
5049,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,31,1378558,2,2,NULL,NULL
5050,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,22,4854789,2,2,NULL,NULL
5051,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,40,509486,2,2,NULL,NULL
5052,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,43,388745,2,2,NULL,NULL
5053,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,45,326551,2,2,NULL,NULL
5054,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,50,203264,2,2,NULL,NULL
5055,47,1920,1080,1920,1080,125,151861446,9709811,Main,25/1,55,186026,2,2,NULL,NULL
5056,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,18,3998341,2,2,NULL,NULL
5057,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,20,2969215,2,2,NULL,NULL
5058,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,22,2217209,2,2,NULL,NULL
5059,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,23,1914425,2,2,NULL,NULL
5060,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,25,1433256,2,2,NULL,NULL
5061,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,27,1085113,2,2,NULL,NULL
5062,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,29,832926,2,2,NULL,NULL
5063,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,31,650689,2,2,NULL,NULL
5064,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,33,517118,2,2,NULL,NULL
5065,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,35,418194,2,2,NULL,NULL
5066,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,37,341461,2,2,NULL,NULL
5067,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,40,255726,2,2,NULL,NULL
5068,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,43,194176,2,2,NULL,NULL
5069,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,45,162407,2,2,NULL,NULL
5070,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,50,99906,2,2,NULL,NULL
5071,47,1280,720,1920,1080,125,151861446,9709811,Main,25/1,55,90939,2,2,NULL,NULL
5072,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,18,1681344,2,2,NULL,NULL
5073,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,20,1251861,2,2,NULL,NULL
5074,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,22,941966,2,2,NULL,NULL
5075,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,23,818499,2,2,NULL,NULL
5076,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,25,623071,2,2,NULL,NULL
5077,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,27,481523,2,2,NULL,NULL
5078,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,29,377876,2,2,NULL,NULL
5079,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,31,300076,2,2,NULL,NULL
5080,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,33,241228,2,2,NULL,NULL
5081,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,35,194810,2,2,NULL,NULL
5082,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,37,158414,2,2,NULL,NULL
5083,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,40,116968,2,2,NULL,NULL
5084,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,43,87433,2,2,NULL,NULL
5085,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,45,71787,2,2,NULL,NULL
5086,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,50,43085,2,2,NULL,NULL
5087,47,720,480,1920,1080,125,151861446,9709811,Main,25/1,55,39291,2,2,NULL,NULL
5088,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,18,1516919,2,2,NULL,NULL
5089,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,20,1130317,2,2,NULL,NULL
5090,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,22,851816,2,2,NULL,NULL
5091,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,23,740523,2,2,NULL,NULL
5092,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,25,565135,2,2,NULL,NULL
5093,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,27,438271,2,2,NULL,NULL
5094,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,29,344976,2,2,NULL,NULL
5095,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,31,274925,2,2,NULL,NULL
5096,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,33,221296,2,2,NULL,NULL
5097,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,35,179345,2,2,NULL,NULL
5098,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,37,146250,2,2,NULL,NULL
5099,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,40,108534,2,2,NULL,NULL
5100,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,43,81241,2,2,NULL,NULL
5101,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,45,66773,2,2,NULL,NULL
5102,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,50,39492,2,2,NULL,NULL
5103,47,640,480,1920,1080,125,151861446,9709811,Main,25/1,55,35779,2,2,NULL,NULL
5104,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,18,1027489,2,2,NULL,NULL
5105,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,20,773131,2,2,NULL,NULL
5106,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,22,588193,2,2,NULL,NULL
5107,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,23,513828,2,2,NULL,NULL
5108,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,25,396097,2,2,NULL,NULL
5109,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,27,310047,2,2,NULL,NULL
5110,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,29,245727,2,2,NULL,NULL
5111,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,31,196357,2,2,NULL,NULL
5112,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,33,157988,2,2,NULL,NULL
5113,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,35,128102,2,2,NULL,NULL
5114,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,37,104068,2,2,NULL,NULL
5115,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,40,76805,2,2,NULL,NULL
5116,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,43,56935,2,2,NULL,NULL
5117,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,45,46385,2,2,NULL,NULL
5118,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,50,27248,2,2,NULL,NULL
5119,47,512,384,1920,1080,125,151861446,9709811,Main,25/1,55,24611,2,2,NULL,NULL
5120,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,18,630949,2,2,NULL,NULL
5121,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,20,482594,2,2,NULL,NULL
5122,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,22,372864,2,2,NULL,NULL
5123,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,23,328341,2,2,NULL,NULL
5124,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,25,256813,2,2,NULL,NULL
5125,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,27,202679,2,2,NULL,NULL
5126,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,29,161127,2,2,NULL,NULL
5127,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,31,129027,2,2,NULL,NULL
5128,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,33,103676,2,2,NULL,NULL
5129,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,35,83551,2,2,NULL,NULL
5130,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,37,67709,2,2,NULL,NULL
5131,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,40,49390,2,2,NULL,NULL
5132,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,43,36369,2,2,NULL,NULL
5133,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,45,29559,2,2,NULL,NULL
5134,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,50,17390,2,2,NULL,NULL
5135,47,384,288,1920,1080,125,151861446,9709811,Main,25/1,55,15692,2,2,NULL,NULL
5136,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,18,462116,2,2,NULL,NULL
5137,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,20,357488,2,2,NULL,NULL
5138,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,22,278885,2,2,NULL,NULL
5139,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,23,246746,2,2,NULL,NULL
5140,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,25,194270,2,2,NULL,NULL
5141,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,27,153951,2,2,NULL,NULL
5142,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,29,122618,2,2,NULL,NULL
5143,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,31,97838,2,2,NULL,NULL
5144,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,33,78334,2,2,NULL,NULL
5145,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,35,62886,2,2,NULL,NULL
5146,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,37,50490,2,2,NULL,NULL
5147,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,40,36488,2,2,NULL,NULL
5148,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,43,26654,2,2,NULL,NULL
5149,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,45,21587,2,2,NULL,NULL
5150,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,50,12813,2,2,NULL,NULL
5151,47,320,240,1920,1080,125,151861446,9709811,Main,25/1,55,11710,2,2,NULL,NULL
5152,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,18,6889654,8,10,NULL,NULL
5153,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,20,5422498,8,10,NULL,NULL
5154,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,22,4284785,8,10,NULL,NULL
5155,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,23,3813992,8,10,NULL,NULL
5156,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,27,2421016,8,10,NULL,NULL
5157,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,29,1949397,8,10,NULL,NULL
5158,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,31,1578838,8,10,NULL,NULL
5159,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,25,3029830,8,10,NULL,NULL
5160,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,37,862489,8,10,NULL,NULL
5161,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,35,1049211,8,10,NULL,NULL
5162,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,40,647919,8,10,NULL,NULL
5163,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,43,486035,8,10,NULL,NULL
5164,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,33,1284146,8,10,NULL,NULL
5165,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,45,398945,8,10,NULL,NULL
5166,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,50,230158,8,10,NULL,NULL
5167,48,1920,1080,1920,1056,166,196178369,9478169,Main,24/1,55,207144,8,10,NULL,NULL
5168,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,18,3445257,8,10,NULL,NULL
5169,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,20,2721601,8,10,NULL,NULL
5170,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,22,2164512,8,10,NULL,NULL
5171,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,23,1932771,8,10,NULL,NULL
5172,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,25,1546459,8,10,NULL,NULL
5173,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,27,1242133,8,10,NULL,NULL
5174,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,29,1001497,8,10,NULL,NULL
5175,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,31,809959,8,10,NULL,NULL
5176,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,33,656301,8,10,NULL,NULL
5177,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,35,532562,8,10,NULL,NULL
5178,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,37,433430,8,10,NULL,NULL
5179,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,40,316725,8,10,NULL,NULL
5180,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,43,232280,8,10,NULL,NULL
5181,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,45,191068,8,10,NULL,NULL
5182,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,50,111762,8,10,NULL,NULL
5183,48,1280,720,1920,1056,166,196178369,9478169,Main,24/1,55,100737,8,10,NULL,NULL
5184,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,18,1529464,8,10,NULL,NULL
5185,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,20,1216894,8,10,NULL,NULL
5186,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,22,971927,8,10,NULL,NULL
5187,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,23,869014,8,10,NULL,NULL
5188,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,25,695642,8,10,NULL,NULL
5189,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,27,556760,8,10,NULL,NULL
5190,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,29,445967,8,10,NULL,NULL
5191,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,31,357020,8,10,NULL,NULL
5192,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,33,285524,8,10,NULL,NULL
5193,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,35,228686,8,10,NULL,NULL
5194,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,37,183201,8,10,NULL,NULL
5195,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,40,132403,8,10,NULL,NULL
5196,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,43,98592,8,10,NULL,NULL
5197,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,45,81359,8,10,NULL,NULL
5198,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,50,48694,8,10,NULL,NULL
5199,48,720,480,1920,1056,166,196178369,9478169,Main,24/1,55,43987,8,10,NULL,NULL
5200,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,18,1384022,8,10,NULL,NULL
5201,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,20,1101426,8,10,NULL,NULL
5202,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,22,879371,8,10,NULL,NULL
5203,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,23,786250,8,10,NULL,NULL
5204,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,25,628743,8,10,NULL,NULL
5205,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,27,502880,8,10,NULL,NULL
5206,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,29,402865,8,10,NULL,NULL
5207,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,31,322054,8,10,NULL,NULL
5208,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,33,257299,8,10,NULL,NULL
5209,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,35,205832,8,10,NULL,NULL
5210,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,37,164747,8,10,NULL,NULL
5211,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,40,119474,8,10,NULL,NULL
5212,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,43,89167,8,10,NULL,NULL
5213,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,45,73719,8,10,NULL,NULL
5214,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,50,44255,8,10,NULL,NULL
5215,48,640,480,1920,1056,166,196178369,9478169,Main,24/1,55,39862,8,10,NULL,NULL
5216,48,512,384,1920,1056,166,196178369,9478169,Main,24/1,18,949541,8,10,NULL,NULL
5217,48,512,384,1920,1056,166,196178369,9478169,Main,24/1,20,755957,8,10,NULL,NULL
5218,48,512,384,1920,1056,166,196178369,9478169,Main,24/1,22,602520,8,10,NULL,NULL
5219,48,512,384,1920,1056,166,196178369,9478169,Main,24/1,23,538264,8,10,NULL,NULL
5220,48,512,384,1920,1056,166,196178369,9478169,Main,24/1,25,429284,8,10,NULL,NULL
5221,48,512,384,1920,1056,166,196178369,9478169,Main,24/1,27,341718,8,10,NULL,NULL
